File;Group;Number in Group;Row;Column;X;Y;Width;Height;Notes;Tags;Number per file
blupi000.blp;ACTION_MARCH;6;11;1;603;266;32;51;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | walk | also used by: ACTION_RECEDE(1x), ACTION_ADVANCE(1x);auto:table_blupi_v1;11
blupi000.blp;?;1;12;1;584;317;33;52;;auto:table_icon_blupi_v1;12
blupi000.blp;ACTION_MOCKERY;4;13;1;410;216;32;50;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 64-entry table - likely a state lookup, not a plain animation sequence;auto:table_blupi_v1;13
blupi000.blp;?;1;14;1;442;216;32;50;;auto:table_icon_blupi_v1;14
blupi000.blp;?;1;15;1;617;317;33;52;;auto:table_icon_blupi_v1;15
blupi000.blp;?;1;16;1;602;216;33;50;;auto:table_icon_blupi_v1;16
blupi000.blp;?;1;17;1;0;317;33;51;;auto:table_icon_blupi_v1;17
blupi000.blp;ACTION_JUMP;1;18;1;0;71;37;43;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | beginning to jump | also used by: ACTION_TAKESKATE(2x), ACTION_DEPOSESKATE(2x);auto:table_blupi_v1;18
blupi000.blp;ACTION_TURN;13;19;1;387;167;37;49;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | also used by: ACTION_STOPMARCH(1x), ACTION_JUMP(1x), ACTION_TAKESKATE(2x), ACTION_DEPOSESKATE(2x);auto:table_blupi_v1;19
blupi000.blp;ACTION_STOPMARCH;1;20;1;424;167;37;49;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | reused 1 more time(s) within ACTION_STOPMARCH itself | also used by: ACTION_JUMP(1x), ACTION_TAKESKATE(2x), ACTION_DEPOSESKATE(2x);auto:table_blupi_v1;20
blupi000.blp;ACTION_OUF1a;2;21;1;37;71;37;43;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence;auto:table_blupi_v1;21
blupi000.blp;?;1;22;1;461;167;37;49;;auto:table_icon_blupi_v1;22
blupi000.blp;?;1;23;1;685;317;36;52;;auto:table_icon_blupi_v1;23
blupi000.blp;ACTION_STOP;6;24;1;474;216;32;50;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | stand still | part of a 330-entry table - likely a state lookup, not a plain animation sequence | reused 55 more time(s) within ACTION_STOP itself | also used by: ACTION_MOCKERY(9x), ACTION_MOCKERYi(9x);auto:table_blupi_v1;24
blupi000.blp;?;1;25;1;506;216;32;50;;auto:table_icon_blupi_v1;25
blupi000.blp;ACTION_BYE;1;26;1;363;476;33;57;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | "au au" | reused 1 more time(s) within ACTION_BYE itself;auto:table_blupi_v1;26
blupi000.blp;ACTION_AIR;2;27;1;293;118;33;48;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | also used by: ACTION_VERTIGO(1x);auto:table_blupi_v1;27
blupi000.blp;ACTION_AIR;5;28;1;222;167;33;49;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | also used by: ACTION_VERTIGO(1x);auto:table_blupi_v1;28
blupi000.blp;ACTION_VERTIGO;7;29;1;736;71;36;47;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | "whoops";auto:table_blupi_v1;29
blupi000.blp;ACTION_BYE;3;30;1;31;533;34;58;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | "au au" | reused 3 more time(s) within ACTION_BYE itself;auto:table_blupi_v1;30
blupi000.blp;?;1;31;1;133;118;32;48;;auto:table_icon_blupi_v1;31
blupi000.blp;?;1;32;1;255;167;33;49;;auto:table_icon_blupi_v1;32
blupi000.blp;?;1;33;1;663;71;36;46;;auto:table_icon_blupi_v1;33
blupi000.blp;ACTION_STOPJUMP;5;34;1;35;266;36;50;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | also used by: ACTION_DOWN(1x);auto:table_blupi_v1;34
blupi000.blp;ACTION_TURN;1;35;1;144;71;36;44;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | also used by: ACTION_STOPJUMP(3x), ACTION_STOPJUMPh(1x), ACTION_DOWN(1x);auto:table_blupi_v1;35
blupi000.blp;Yellow_Eggbert_Crouching_Left;1;36;1;703;32;37;39;originally auto-labeled ACTION_TURN | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | also used by: ACTION_STOPJUMP(1x), ACTION_STOPJUMPh(1x), ACTION_DOWN(1x) | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;36
blupi000.blp;?;1;37;1;458;118;36;48;;auto:table_icon_blupi_v1;37
blupi000.blp;?;1;38;1;180;71;36;44;;auto:table_icon_blupi_v1;38
blupi000.blp;Yellow_Eggbert_Crouching_Right;1;39;1;740;32;37;39;hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;39
blupi000.blp;Yellow_Eggbert_Swimming_Right;2;40;1;717;0;47;32;originally auto-labeled ACTION_MARCHNAGE | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | swimming in deep water | reused 1 more time(s) within ACTION_MARCHNAGE itself | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;40
blupi000.blp;Yellow_Eggbert_Swimming_Left;2;41;1;625;0;46;32;originally auto-labeled ACTION_CLEAR1 | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 70-entry table - likely a state lookup, not a plain animation sequence | reused 19 more time(s) within ACTION_CLEAR1 itself | also used by: ACTION_ELECTRO(20x) | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;41
blupi000.blp;ACTION_WIN;1;42;1;165;118;32;48;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | reused 1 more time(s) within ACTION_WIN itself | also used by: ACTION_CLEAR1(10x), ACTION_ELECTRO(10x);auto:table_blupi_v1;42
blupi000.blp;ACTION_WIN;3;43;1;736;216;35;50;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | reused 1 more time(s) within ACTION_WIN itself | also used by: ACTION_CLEAR1(3x), ACTION_ELECTRO(3x);auto:table_blupi_v1;43
blupi000.blp;ACTION_WIN;5;44;1;91;422;40;54;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | reused 1 more time(s) within ACTION_WIN itself | also used by: ACTION_CLEAR1(3x), ACTION_ELECTRO(3x);auto:table_blupi_v1;44
blupi000.blp;ACTION_UP;1;45;1;635;266;32;51;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | look up | also used by: ACTION_CLEAR1(3x), ACTION_ELECTRO(3x);auto:table_blupi_v1;45
blupi000.blp;ACTION_CLEAR1;40;46;1;541;266;31;51;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 70-entry table - likely a state lookup, not a plain animation sequence | reused 2 more time(s) within ACTION_CLEAR1 itself | also used by: ACTION_ELECTRO(3x);auto:table_blupi_v1;46
blupi000.blp;ACTION_CLEAR1;43;47;1;110;476;42;55;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 70-entry table - likely a state lookup, not a plain animation sequence | reused 13 more time(s) within ACTION_CLEAR1 itself | also used by: ACTION_BYE(4x), ACTION_ELECTRO(10x);auto:table_blupi_v1;47
blupi000.blp;ACTION_OUF1a;1;48;1;362;369;51;52;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_CLEAR1(14x), ACTION_BYE(2x), ACTION_ELECTRO(8x);auto:table_blupi_v1;48
blupi000.blp;Yellow_Eggbert_Life;1;49;1;355;0;17;25;originally auto-labeled ACTION_OUF1a | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_TURN(1x) | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;49
blupi000.blp;ACTION_OUF1a;4;50;1;462;71;39;45;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_PUSH(1x);auto:table_blupi_v1;50
blupi000.blp;ACTION_OUF1a;5;51;1;629;71;34;46;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_TURN(1x), ACTION_PUSH(1x);auto:table_blupi_v1;51
blupi000.blp;ACTION_OUF1a;6;52;1;74;71;35;44;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_PUSH(1x);auto:table_blupi_v1;52
blupi000.blp;ACTION_OUF1a;7;53;1;699;71;37;46;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_PUSH(1x);auto:table_blupi_v1;53
blupi000.blp;ACTION_OUF1a;8;54;1;249;71;34;45;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_PUSH(1x);auto:table_blupi_v1;54
blupi000.blp;ACTION_OUF1a;9;55;1;352;71;36;45;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_PUSH(1x);auto:table_blupi_v1;55
blupi000.blp;ACTION_OUF1a;10;56;1;388;71;37;45;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence;auto:table_blupi_v1;56
blupi000.blp;ACTION_OUF1a;11;57;1;283;71;34;45;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence;auto:table_blupi_v1;57
blupi000.blp;ACTION_OUF1a;12;58;1;109;71;35;44;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence;auto:table_blupi_v1;58
blupi000.blp;ACTION_OUF1a;13;59;1;425;71;37;45;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence;auto:table_blupi_v1;59
blupi000.blp;ACTION_OUF1a;14;60;1;216;71;33;45;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence;auto:table_blupi_v1;60
blupi000.blp;ACTION_OUF1a;15;61;1;317;71;35;45;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence;auto:table_blupi_v1;61
blupi000.blp;ACTION_OUF1a;16;62;1;650;710;48;60;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_STOPHELICO(1x), ACTION_MARCHHELICO(2x);auto:table_blupi_v1;62
blupi000.blp;ACTION_OUF1a;17;63;1;330;710;45;60;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_MARCHHELICO(2x);auto:table_blupi_v1;63
blupi000.blp;ACTION_OUF1a;18;64;1;544;591;47;59;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_MARCHHELICO(1x);auto:table_blupi_v1;64
blupi000.blp;ACTION_OUF1a;19;65;1;453;591;45;59;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_MARCHHELICO(2x);auto:table_blupi_v1;65
blupi000.blp;ACTION_OUF1a;20;66;1;465;710;46;60;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_MARCHHELICO(1x);auto:table_blupi_v1;66
blupi000.blp;ACTION_MOCKERY;1;67;1;698;710;48;60;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 64-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_OUF1a(1x);auto:table_blupi_v1;67
blupi000.blp;ACTION_MOCKERY;2;68;1;375;710;45;60;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 64-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_OUF1a(1x);auto:table_blupi_v1;68
blupi000.blp;ACTION_MOCKERY;51;69;1;498;591;46;59;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 64-entry table - likely a state lookup, not a plain animation sequence;auto:table_blupi_v1;69
blupi000.blp;?;1;70;1;603;710;47;60;;auto:table_icon_blupi_v1;70
blupi000.blp;?;1;71;1;511;710;46;60;;auto:table_icon_blupi_v1;71
blupi000.blp;ACTION_TURNHELICO;1;72;1;557;710;46;60;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | reused 1 more time(s) within ACTION_TURNHELICO itself;auto:table_blupi_v1;72
blupi000.blp;ACTION_TURNHELICO;3;73;1;284;591;41;59;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | reused 1 more time(s) within ACTION_TURNHELICO itself;auto:table_blupi_v1;73
blupi000.blp;ACTION_TURNHELICO;5;74;1;288;710;42;60;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | reused 1 more time(s) within ACTION_TURNHELICO itself;auto:table_blupi_v1;74
blupi000.blp;ACTION_TURNHELICO;7;75;1;367;591;43;59;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | reused 1 more time(s) within ACTION_TURNHELICO itself;auto:table_blupi_v1;75
blupi000.blp;ACTION_TURNHELICO;9;76;1;420;710;45;60;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | reused 1 more time(s) within ACTION_TURNHELICO itself;auto:table_blupi_v1;76
blupi000.blp;Yellow_Eggbert_Swimming_Right;3;77;1;0;32;47;32;originally auto-labeled ACTION_STOPNAGE | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | stopped in deep water | reused 5 more time(s) within ACTION_STOPNAGE itself | also used by: ACTION_MARCHNAGE(2x), ACTION_DROWN(46x) | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;77
blupi000.blp;Yellow_Eggbert_Swimming_Right;4;78;1;94;32;48;32;originally auto-labeled ACTION_STOPNAGE | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | stopped in deep water | reused 3 more time(s) within ACTION_STOPNAGE itself | also used by: ACTION_MARCHNAGE(2x) | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;78
blupi000.blp;Yellow_Eggbert_Swimming_Right;9;79;1;588;32;57;32;originally auto-labeled ACTION_MARCHNAGE | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | swimming in deep water | reused 1 more time(s) within ACTION_MARCHNAGE itself | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;79
blupi000.blp;Yellow_Eggbert_Swimming_Right;6;80;1;286;32;49;32;originally auto-labeled ACTION_TURN | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | also used by: ACTION_MARCHNAGE(2x), ACTION_DROWN(4x) | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;80
blupi000.blp;Yellow_Eggbert_Swimming_Right;7;81;1;335;32;49;32;originally auto-labeled ACTION_MARCHNAGE | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | swimming in deep water | reused 1 more time(s) within ACTION_MARCHNAGE itself | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;81
blupi000.blp;Yellow_Eggbert_Swimming_Right;5;82;1;142;32;48;32;originally auto-labeled ACTION_MARCHNAGE | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | swimming in deep water | reused 1 more time(s) within ACTION_MARCHNAGE itself | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;82
blupi000.blp;Yellow_Eggbert_Swimming_Left;3;83;1;671;0;46;32;hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;83
blupi000.blp;Yellow_Eggbert_Swimming_Left;5;84;1;190;32;48;32;hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;84
blupi000.blp;Yellow_Eggbert_Swimming_Left;9;85;1;645;32;58;32;originally auto-labeled ACTION_TURN | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;85
blupi000.blp;Yellow_Eggbert_Swimming_Left;7;86;1;384;32;49;32;hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;86
blupi000.blp;Yellow_Eggbert_Swimming_Left;6;87;1;238;32;48;32;hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;87
blupi000.blp;Yellow_Eggbert_Swimming_Left;4;88;1;47;32;47;32;hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;88
blupi000.blp;Yellow_Eggbert_Swimming_Right;8;89;1;433;32;49;32;originally auto-labeled ACTION_TURNNAGE | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | turning in deep water | reused 1 more time(s) within ACTION_TURNNAGE itself | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;89
blupi000.blp;Yellow_Eggbert_Swimming_Right;1;90;1;484;0;53;31;originally auto-labeled ACTION_TURNNAGE | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | turning in deep water | reused 1 more time(s) within ACTION_TURNNAGE itself | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;90
blupi000.blp;Yellow_Eggbert_Swimming_Butt;1;91;1;482;32;52;32;originally auto-labeled ACTION_TURNNAGE | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | turning in deep water | reused 1 more time(s) within ACTION_TURNNAGE itself | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;91
blupi000.blp;Yellow_Eggbert_Swimming_Left;8;92;1;534;32;54;32;originally auto-labeled ACTION_MOCKERY | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 64-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_TURNNAGE(2x) | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;92
blupi000.blp;Yellow_Eggbert_Swimming_Left;1;93;1;537;0;60;31;originally auto-labeled ACTION_MOCKERY | names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 64-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_TURNNAGE(2x) | hand-measured and verified in the original speedy_blupi_I.spritesheet.csv;ok;93
blupi000.blp;ACTION_STOPSURF;1;94;1;71;118;31;48;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | stopped on water surface | reused 1 more time(s) within ACTION_STOPSURF itself | also used by: ACTION_MARCHSURF(2x), ACTION_DROWN(9x);auto:table_blupi_v1;94
blupi000.blp;ACTION_STOPSURF;3;95;1;94;167;32;49;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | stopped on water surface | reused 1 more time(s) within ACTION_STOPSURF itself | also used by: ACTION_MARCHSURF(2x), ACTION_DROWN(12x);auto:table_blupi_v1;95
blupi000.blp;ACTION_STOPSURF;5;96;1;538;216;32;50;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | stopped on water surface | reused 1 more time(s) within ACTION_STOPSURF itself | also used by: ACTION_MARCHSURF(2x), ACTION_DROWN(2x);auto:table_blupi_v1;96
blupi000.blp;ACTION_STOPSURF;7;97;1;667;266;32;51;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | stopped on water surface | reused 1 more time(s) within ACTION_STOPSURF itself | also used by: ACTION_MARCHSURF(2x), ACTION_DROWN(6x);auto:table_blupi_v1;97
blupi000.blp;ACTION_STOPSURF;9;98;1;486;317;32;52;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | stopped on water surface | reused 1 more time(s) within ACTION_STOPSURF itself | also used by: ACTION_MARCHSURF(2x), ACTION_DROWN(7x);auto:table_blupi_v1;98
blupi000.blp;ACTION_STOPSURF;11;99;1;470;369;31;53;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | stopped on water surface | reused 1 more time(s) within ACTION_STOPSURF itself | also used by: ACTION_MARCHSURF(2x), ACTION_DROWN(4x);auto:table_blupi_v1;99
blupi000.blp;?;1;100;1;197;118;32;48;;auto:table_icon_blupi_v1;100
blupi000.blp;?;1;101;1;126;167;32;49;;auto:table_icon_blupi_v1;101
blupi000.blp;?;1;102;1;570;216;32;50;;auto:table_icon_blupi_v1;102
blupi000.blp;?;1;103;1;699;266;32;51;;auto:table_icon_blupi_v1;103
blupi000.blp;?;1;104;1;455;317;31;52;;auto:table_icon_blupi_v1;104
blupi000.blp;?;1;105;1;501;369;32;53;;auto:table_icon_blupi_v1;105
blupi000.blp;ACTION_TURNSURF;1;106;1;498;167;37;49;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | turning at water surface | reused 1 more time(s) within ACTION_TURNSURF itself;auto:table_blupi_v1;106
blupi000.blp;ACTION_TURNSURF;3;107;1;493;266;48;50;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | turning at water surface | reused 1 more time(s) within ACTION_TURNSURF itself;auto:table_blupi_v1;107
blupi000.blp;ACTION_OUF1a;44;108;1;413;369;57;52;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_TURNSURF(2x);auto:table_blupi_v1;108
blupi000.blp;ACTION_OUF1a;43;109;1;39;422;52;53;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_TURNSURF(2x);auto:table_blupi_v1;109
blupi000.blp;ACTION_OUF1a;42;110;1;533;369;39;53;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 45-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_TURNSURF(2x);auto:table_blupi_v1;110
blupi000.blp;ACTION_MOCKERY;63;111;1;525;422;56;54;names borrowed from Speedy Blupi II's def.hpp - see tools/generate_blupi000_v1_rows.py | part of a 64-entry table - likely a state lookup, not a plain animation sequence | also used by: ACTION_STOPJEEP(2x), ACTION_MARCHJEEP(2x);auto:table_blupi_v1;111
